Date,IVM2 Bosch Machine,DC8 C Block Basement,DC97 C Block Canteen,DC684 Topicals,DC247 CT Liquid Inh,Archive Store,C Block T15 DC124,C Block T5 DC22A,C Block T6 DC22B,C Block T16 DC150,E Block,Incoming Supply TX1 Hourly,H Block T2 DC43B,J Block T11 DC62,DC60 Stiefel,Cool Twr T17 DC156,K Block T10 DC70D,K Block T12 DC86,K Block T7 DC70A,K Block T8 DC70B,K Block T9 DC70C,L Block T13,M Block,Site Incomer,L Block Steam,IVM1 DC146,DC155 Basement,DC141 Basement,IVM2 DC940,Manor House DC761,Indigo Chiller 1,Indigo Chiller 2,43-24 Comp 3 H Blk Hourly,Air Compressor 2,Air Compressor 1,DC27-32 SSC Elec,DC3 SPS Packing Elec,O Block Elec Meter,LDT DC2 Elec,43-21 DC69 Workshop Hourly,43-27 DC29 D Blk Base Hourly,DC1 Basement,DC279 Liq Inh HVAC,DC14 Liquid Inh,43-19 Chiller 4 Sec A Hourly,43-17 Chiller 4 Sec B Hourly,43-20 Chiller 5 Sec A Hourly,IVM1 DC145,DC139 Hourly ElecUse,DC10 Elec Hour Usag,DC818 Elec Hour Usag,DC240 Electric Meter,DC819 Elec Hour Usag,DC565 Elec Meter,Chiller 1 Hourly Use,Chiller 2 Hourly Use,Chiller 3 Hourly Use,43-3 CHW PwrPact Hourly,43-5 Indigo Chiller 1 Hourly,43-28 Chiller 2,DC140 Hourly ElecUse,DC147 WFI,PurWatDistSkid Elec,PurWatGenSkid Elec,K2A Glatt Ref 2 Elec,K2A Glatt Ref 1 Elec,CHP No1 kWHr Meter,CHP No2 kWHr Meter,Power Island Parasitic Meter,LV Swbrd Daily Meter
2017-01-01 00:00:00,565.4942857,1693.056549,990.384847,508.2613095,376.2587644,257.412285,8680.783929,7510.341071,3870.028266,6258.025595,3022.479943,1361,7986.690181,3178.122979,1727.760113,2128.224023,1119.367896,5810.33039,3413.452679,3128.029955,3414.984585,3560.071044,245.0589604,22044.07435,4229.118151,650.2368923,538.7715517,2949.182342,2322.582429,104.5262126,136.2556539,84.92394504,1703.464471,1034.900754,1479.401893,312.9353948,822.3165468,284.3908412,422.030158,506.077619,56,393.2096929,234.2407598,853.2891628,5,1073.949674,863.3933333,2282.837786,1483.072283,948.673528,448.155316,862.1160671,58.73623743,432.769636,747.8506462,619.5332059,398.7136607,346,1397.162702,208,665.6177458,1663.525424,232.1005859,146.518266,31.51743028,20.76762336,25012.82575,6880,285.8,1670.44545
2017-01-02 00:00:00,565.4942857,1693.056549,990.384847,508.2613095,376.2587644,257.412285,8680.783929,7510.341071,3870.028266,6258.025595,3022.479943,1384,7986.690181,3178.122979,1727.760113,2128.224023,1119.367896,5810.33039,3413.452679,3128.029955,3414.984585,3560.071044,245.0589604,22044.07435,4229.118151,650.2368923,538.7715517,2949.182342,2322.582429,104.5262126,136.2556539,84.92394504,1703.464471,1034.900754,1479.401893,312.9353948,822.3165468,284.3908412,422.030158,506.077619,54,393.2096929,234.2407598,853.2891628,1,1073.949674,5,2282.837786,1483.072283,948.673528,448.155316,862.1160671,58.73623743,432.769636,747.8506462,619.5332059,398.7136607,407,1397.162702,202,665.6177458,1663.525424,232.1005859,146.518266,31.51743028,20.76762336,25012.82575,8030,402.4,1670.44545
2017-01-03 00:00:00,565.4942857,1693.056549,990.384847,508.2613095,376.2587644,257.412285,8680.783929,7510.341071,3870.028266,6258.025595,3022.479943,1920,7986.690181,3178.122979,1727.760113,2128.224023,1119.367896,5810.33039,3413.452679,3128.029955,3414.984585,3560.071044,245.0589604,22044.07435,4229.118151,650.2368923,538.7715517,2949.182342,2322.582429,104.5262126,136.2556539,84.92394504,168,1034.900754,1479.401893,312.9353948,822.3165468,284.3908412,422.030158,506.077619,93,393.2096929,234.2407598,853.2891628,2,1073.949674,863.3933333,2282.837786,1483.072283,948.673528,448.155316,862.1160671,58.73623743,432.769636,747.8506462,619.5332059,398.7136607,350,1397.162702,325,665.6177458,1663.525424,232.1005859,146.518266,31.51743028,20.76762336,25012.82575,5570,277.4,1670.44545
2017-01-04 00:00:00,565.4942857,1693.056549,990.384847,508.2613095,376.2587644,257.412285,8680.783929,7510.341071,3870.028266,6258.025595,3022.479943,2154,7986.690181,3178.122979,1727.760113,2128.224023,1119.367896,5810.33039,3413.452679,3128.029955,3414.984585,3560.071044,245.0589604,22044.07435,4229.118151,650.2368923,538.7715517,2949.182342,2322.582429,104.5262126,136.2556539,84.92394504,506,1034.900754,1479.401893,312.9353948,822.3165468,284.3908412,422.030158,506.077619,144,393.2096929,234.2407598,853.2891628,3,1073.949674,863.3933333,2282.837786,1483.072283,948.673528,448.155316,862.1160671,58.73623743,432.769636,747.8506462,619.5332059,398.7136607,328,1397.162702,221,665.6177458,1663.525424,232.1005859,146.518266,31.51743028,20.76762336,25012.82575,5290,278,1670.44545
2017-01-05 00:00:00,565.4942857,1693.056549,990.384847,508.2613095,376.2587644,257.412285,8680.783929,7510.341071,3870.028266,6258.025595,3022.479943,1602,7986.690181,3178.122979,1727.760113,2128.224023,1119.367896,5810.33039,3413.452679,3128.029955,3414.984585,3560.071044,245.0589604,22044.07435,4229.118151,650.2368923,538.7715517,2949.182342,2322.582429,104.5262126,136.2556539,84.92394504,255,1034.900754,1479.401893,312.9353948,822.3165468,284.3908412,422.030158,506.077619,116,393.2096929,234.2407598,853.2891628,2,1073.949674,4,2282.837786,1483.072283,948.673528,448.155316,862.1160671,58.73623743,432.769636,747.8506462,619.5332059,398.7136607,345,1397.162702,240,665.6177458,1663.525424,232.1005859,146.518266,31.51743028,20.76762336,25012.82575,3499,229.4,1670.44545
2017-01-06 00:00:00,565.4942857,1693.056549,990.384847,508.2613095,376.2587644,257.412285,8680.783929,7510.341071,3870.028266,6258.025595,3022.479943,918,7986.690181,3178.122979,1727.760113,2128.224023,1119.367896,5810.33039,3413.452679,3128.029955,3414.984585,3560.071044,245.0589604,22044.07435,4229.118151,650.2368923,538.7715517,2949.182342,2322.582429,104.5262126,136.2556539,84.92394504,1703.464471,1034.900754,1479.401893,312.9353948,822.3165468,284.3908412,422.030158,506.077619,49,393.2096929,234.2407598,853.2891628,3,1073.949674,1,2282.837786,1483.072283,948.673528,448.155316,862.1160671,58.73623743,432.769636,747.8506462,619.5332059,398.7136607,185,1397.162702,150,665.6177458,1663.525424,232.1005859,146.518266,31.51743028,20.76762336,25012.82575,4610,217,1670.44545
2017-01-07 00:00:00,565.4942857,1693.056549,990.384847,508.2613095,376.2587644,257.412285,8680.783929,7510.341071,3870.028266,6258.025595,3022.479943,1081,7986.690181,3178.122979,1727.760113,2128.224023,1119.367896,5810.33039,3413.452679,3128.029955,3414.984585,3560.071044,245.0589604,22044.07435,4229.118151,650.2368923,538.7715517,2949.182342,2322.582429,104.5262126,136.2556539,84.92394504,1703.464471,1034.900754,1479.401893,312.9353948,822.3165468,284.3908412,422.030158,506.077619,22,393.2096929,234.2407598,853.2891628,180.9551675,1073.949674,863.3933333,2282.837786,1483.072283,948.673528,448.155316,862.1160671,58.73623743,432.769636,747.8506462,619.5332059,398.7136607,182,1397.162702,153,665.6177458,1663.525424,232.1005859,146.518266,31.51743028,20.76762336,25012.82575,3450,148.6,1670.44545
2017-01-08 00:00:00,565.4942857,1693.056549,990.384847,508.2613095,376.2587644,257.412285,8680.783929,7510.341071,3870.028266,6258.025595,3022.479943,818,7986.690181,3178.122979,1727.760113,2128.224023,1119.367896,5810.33039,3413.452679,3128.029955,3414.984585,3560.071044,245.0589604,22044.07435,4229.118151,650.2368923,538.7715517,2949.182342,2322.582429,104.5262126,136.2556539,84.92394504,1703.464471,1034.900754,1479.401893,312.9353948,822.3165468,284.3908412,422.030158,506.077619,23,393.2096929,234.2407598,853.2891628,2,1073.949674,863.3933333,2282.837786,1483.072283,948.673528,448.155316,862.1160671,58.73623743,432.769636,747.8506462,619.5332059,398.7136607,189,1397.162702,154,665.6177458,1663.525424,232.1005859,146.518266,31.51743028,20.76762336,25012.82575,3460,146.2,1670.44545
2017-01-09 00:00:00,565.4942857,1693.056549,990.384847,508.2613095,376.2587644,257.412285,8680.783929,7510.341071,3870.028266,6258.025595,3022.479943,920,7986.690181,3178.122979,1727.760113,2128.224023,1119.367896,5810.33039,3413.452679,3128.029955,3414.984585,3560.071044,245.0589604,22044.07435,4229.118151,650.2368923,538.7715517,2949.182342,2322.582429,104.5262126,136.2556539,84.92394504,166,1034.900754,1479.401893,312.9353948,822.3165468,284.3908412,422.030158,506.077619,64,393.2096929,234.2407598,853.2891628,2,1073.949674,863.3933333,2282.837786,1483.072283,948.673528,448.155316,862.1160671,58.73623743,432.769636,747.8506462,619.5332059,398.7136607,198,1397.162702,188,665.6177458,1663.525424,232.1005859,146.518266,31.51743028,20.76762336,25012.82575,3300,166.6,1670.44545
2017-01-10 00:00:00,565.4942857,1693.056549,990.384847,508.2613095,376.2587644,257.412285,8680.783929,7510.341071,3870.028266,6258.025595,3022.479943,985,7986.690181,3178.122979,1727.760113,2128.224023,1119.367896,5810.33039,3413.452679,3128.029955,3414.984585,3560.071044,245.0589604,22044.07435,4229.118151,650.2368923,538.7715517,2949.182342,2322.582429,104.5262126,136.2556539,84.92394504,332,1034.900754,1479.401893,312.9353948,822.3165468,284.3908412,422.030158,506.077619,65,393.2096929,234.2407598,853.2891628,3,1073.949674,863.3933333,2282.837786,1483.072283,948.673528,448.155316,862.1160671,58.73623743,432.769636,747.8506462,619.5332059,398.7136607,193,1397.162702,189,665.6177458,1663.525424,232.1005859,146.518266,31.51743028,20.76762336,25012.82575,3230,156.2,1670.44545
2017-01-11 00:00:00,565.4942857,1693.056549,990.384847,508.2613095,376.2587644,257.412285,8680.783929,7510.341071,3870.028266,6258.025595,3022.479943,926,7986.690181,3178.122979,1727.760113,2128.224023,1119.367896,5810.33039,3413.452679,3128.029955,3414.984585,3560.071044,245.0589604,22044.07435,4229.118151,650.2368923,538.7715517,2949.182342,2322.582429,104.5262126,136.2556539,84.92394504,248,1034.900754,1479.401893,312.9353948,822.3165468,284.3908412,422.030158,506.077619,52,393.2096929,234.2407598,853.2891628,1,1073.949674,863.3933333,2282.837786,1483.072283,948.673528,448.155316,862.1160671,58.73623743,432.769636,747.8506462,619.5332059,398.7136607,248,1397.162702,221,665.6177458,1663.525424,232.1005859,146.518266,31.51743028,20.76762336,25012.82575,2280,165.2,1670.44545
2017-01-12 00:00:00,565.4942857,1693.056549,990.384847,508.2613095,376.2587644,257.412285,8680.783929,7510.341071,3870.028266,6258.025595,3022.479943,950,7986.690181,3178.122979,1727.760113,2128.224023,1119.367896,5810.33039,3413.452679,3128.029955,3414.984585,3560.071044,245.0589604,22044.07435,4229.118151,650.2368923,538.7715517,2949.182342,2322.582429,104.5262126,136.2556539,84.92394504,249,1034.900754,1479.401893,312.9353948,822.3165468,284.3908412,422.030158,506.077619,50,393.2096929,234.2407598,853.2891628,2,1073.949674,863.3933333,2282.837786,1483.072283,948.673528,448.155316,862.1160671,58.73623743,432.769636,747.8506462,619.5332059,398.7136607,186,1397.162702,129,665.6177458,1663.525424,232.1005859,146.518266,31.51743028,20.76762336,25012.82575,860,166.8,1670.44545
2017-01-13 00:00:00,565.4942857,1693.056549,990.384847,508.2613095,376.2587644,257.412285,8680.783929,7510.341071,3870.028266,6258.025595,3022.479943,1157,7986.690181,3178.122979,1727.760113,2128.224023,1119.367896,5810.33039,3413.452679,3128.029955,3414.984585,3560.071044,245.0589604,22044.07435,4229.118151,650.2368923,538.7715517,2949.182342,2322.582429,104.5262126,136.2556539,84.92394504,139,1034.900754,1479.401893,312.9353948,822.3165468,284.3908412,422.030158,506.077619,52,393.2096929,234.2407598,853.2891628,1,1073.949674,3,2282.837786,1483.072283,948.673528,448.155316,862.1160671,58.73623743,432.769636,747.8506462,619.5332059,398.7136607,176,1397.162702,122,665.6177458,1663.525424,232.1005859,146.518266,31.51743028,20.76762336,25012.82575,3460,165.6,1670.44545
2017-01-14 00:00:00,565.4942857,1693.056549,990.384847,508.2613095,376.2587644,257.412285,8680.783929,7510.341071,3870.028266,6258.025595,3022.479943,777,7986.690181,3178.122979,1727.760113,2128.224023,1119.367896,5810.33039,3413.452679,3128.029955,3414.984585,3560.071044,245.0589604,22044.07435,4229.118151,650.2368923,538.7715517,2949.182342,2322.582429,104.5262126,136.2556539,84.92394504,121,1034.900754,1479.401893,312.9353948,822.3165468,284.3908412,422.030158,506.077619,26,393.2096929,234.2407598,853.2891628,1,1073.949674,2,2282.837786,1483.072283,948.673528,448.155316,862.1160671,58.73623743,432.769636,747.8506462,619.5332059,398.7136607,179,1397.162702,112,665.6177458,1663.525424,232.1005859,146.518266,31.51743028,20.76762336,25012.82575,3460,166.4,1670.44545
2017-01-15 00:00:00,565.4942857,1693.056549,990.384847,508.2613095,376.2587644,257.412285,8680.783929,7510.341071,3870.028266,6258.025595,3022.479943,842,7986.690181,3178.122979,1727.760113,2128.224023,1119.367896,5810.33039,3413.452679,3128.029955,3414.984585,3560.071044,245.0589604,22044.07435,4229.118151,650.2368923,538.7715517,2949.182342,2322.582429,104.5262126,136.2556539,84.92394504,81,1034.900754,1479.401893,312.9353948,822.3165468,284.3908412,422.030158,506.077619,21,393.2096929,234.2407598,853.2891628,180.9551675,1073.949674,863.3933333,2282.837786,1483.072283,948.673528,448.155316,862.1160671,58.73623743,432.769636,747.8506462,619.5332059,398.7136607,185,1397.162702,152,665.6177458,1663.525424,232.1005859,146.518266,31.51743028,20.76762336,25012.82575,3600,159.4,1670.44545
2017-01-16 00:00:00,197,546,464,508.2613095,376.2587644,86,8680.783929,7510.341071,3870.028266,6258.025595,1123,1077,7986.690181,1577,1727.760113,2128.224023,266,2509,1664,912,1028,3560.071044,101,22044.07435,4229.118151,329,231,2949.182342,1010,104.5262126,136.2556539,84.92394504,924,1034.900754,747,312.9353948,822.3165468,115,93,506.077619,247,393.2096929,234.2407598,853.2891628,5,1073.949674,863.3933333,2282.837786,519,334,198,862.1160671,19,371,3,5,257,281,387,725,665.6177458,1663.525424,232.1005859,58,2,2,25012.82575,12770,634.6,596
2017-01-17 00:00:00,334,713,292,508.2613095,376.2587644,128,8680.783929,7510.341071,3870.028266,6258.025595,1362,7577.222954,7986.690181,2020,76,2128.224023,519,2559,1749,1006,1264,3560.071044,126,22044.07435,4229.118151,500,473,2949.182342,1387,104.5262126,136.2556539,84.92394504,791,1034.900754,797,312.9353948,822.3165468,157,105,506.077619,119,393.2096929,10,853.2891628,4,1073.949674,863.3933333,2282.837786,668,476,250,862.1160671,27,619,4,32,293,1483.028706,437,518,665.6177458,1663.525424,232.1005859,80,31.51743028,3,25012.82575,12640,448.2,689
2017-01-18 00:00:00,250,467,243,508.2613095,376.2587644,68,8680.783929,7510.341071,3870.028266,6258.025595,928,7577.222954,7986.690181,1325,370,2128.224023,243,2530,1325,795,1002,3560.071044,213,22044.07435,4229.118151,1453,189,2949.182342,834,104.5262126,136.2556539,84.92394504,585,1034.900754,647,312.9353948,822.3165468,93,84,506.077619,95,393.2096929,57,467,3,1073.949674,863.3933333,2282.837786,467,277,127,862.1160671,43,229,4,133,106,1483.028706,382,441,665.6177458,435,232.1005859,53,2,2,25012.82575,8110,347.6,521
2017-01-19 00:00:00,779,1719,851,508.2613095,376.2587644,710,8680.783929,7510.341071,3870.028266,6258.025595,3705,7577.222954,7986.690181,3407,1712,2128.224023,881,6333,4263,2897,3437,3560.071044,1895,22044.07435,4229.118151,356,1104,2949.182342,3130,104.5262126,136.2556539,84.92394504,1680,1034.900754,2468,312.9353948,822.3165468,406,324,506.077619,483,393.2096929,217,1072,11,1073.949674,2,2282.837786,1468,1020,492,862.1160671,59,1153,14,446,298,1483.028706,1296,1442,665.6177458,1677,232.1005859,187,6,6,25012.82575,27660,1256.8,1809
2017-01-20 00:00:00,661,1371,555,168,376.2587644,229,3410,2183,1703,2450,2836,3386,2550,3178.122979,1364,2255,631,4382,2977,1591,2514,3560.071044,755,4120,4229.118151,311,839,1145,2590,104.5262126,136.2556539,84.92394504,1091,1034.900754,2102,312.9353948,214,340,190,222,314,188,178,927,10,1073.949674,1,1095,1176,809,435,412,88,612,10,359,133,632,860,960,281,1291,100,172,6,5,11620,23160,1033.4,1413
2017-01-21 00:00:00,635,1452,495,368,376.2587644,354,9260,5579,3611,6336,3071,6123,5010,372,1352,5387,949,5014,2720,1627,2287,3560.071044,678,3600,4229.118151,4312,826,2615,2748,104.5262126,136.2556539,84.92394504,555,5,2749,312.9353948,326,439,149,329,235,384,196,1100,12,1073.949674,12,2330,1374,885,521,978,141,264,36,365,76,1376,685,716,504,1310,236,197,39,13,27770,27820,1265.2,13947
2017-01-22 00:00:00,720,1476,835,458,376.2587644,662,9310,6083,4184,6400,3030,6351,5220,388,1555,5108,695,4700,2865,1514,2431,3560.071044,516,7813,4229.118151,876,856,2958,3094,104.5262126,136.2556539,84.92394504,1703.464471,4,3219,312.9353948,242,334,152,321,227,481,218,1039,11,1073.949674,12,2816,1370,908,463,1000,60,287,35,378,78,1421,785,763,553,1574,229,179,32,18,27780,24400,1238,22542
2017-01-23 00:00:00,655,1729,891,672,376.2587644,1121,9560,7534,4949,7004,3606,7377,7220,783,1731,6524,724,6469,3522,2324,3670,3560.071044,516,15507,4229.118151,4697,1033,3439,3252,104.5262126,136.2556539,84.92394504,1415,3,2962,312.9353948,693,422,294,649,457,556,205,1232,11,1073.949674,11,2880,1477,1013,537,1098,56,519,18,438,199,1498,1031,994,763,1644,232,180,26,7,27720,27880,1339,12564
2017-01-24 00:00:00,734,1738,831,692,376.2587644,330,9790,7706,5277,6469,3673,7493,6920,187,1587,6129,733,6029,4180,2621,3358,3560.071044,1820,15443,4229.118151,985,982,3611,3151,104.5262126,136.2556539,84.92394504,1809,4,2451,312.9353948,725,415,336,669,456,551,209,1169,11,1073.949674,2,2877,1579,1017,478,1098,59,823,16,439,267,1514,1179,1316,778,1409,224,189,43,20,27530,27670,1303.6,17660
2017-01-25 00:00:00,450,1020,388,342,376.2587644,456,4870,4161,3372,3668,1948,4717,3982,346,1006,2931,412,3746,2056,1312,2201,3560.071044,309,7630,4229.118151,530,577,1750,1748,104.5262126,136.2556539,84.92394504,848,2,1639,312.9353948,394,233,195,352,252,312,112,611,6,1073.949674,2,1616,831,561,313,565,84,383,26,224,156,900,651,728,399,716,132,103,24,5,15840,16530,756.8,14365
2017-01-26 00:00:00,687,1724,819,702,376.2587644,735,9770,7644,5683,6393,3748,7271,7278,3178.122979,1646,6537,727,5637,3867,2511,3629,3560.071044,1556,17403,4229.118151,1105,996,3572,3530,104.5262126,136.2556539,84.92394504,1823,6,2702,312.9353948,710,472,292,717,457,562,207,1233,12,1073.949674,19,2777,1770,1110,497,1081,96,689,81,385,193,1503,838,895,699,1443,228,182,43,8,27540,26500,1360.6,32992
2017-01-27 00:00:00,695,1685,764,576,376.2587644,1826,9630,7431,5283,6769,3588,7070,6540,164,1687,6218,738,5263,3578,2174,3038,3560.071044,884,13500,4229.118151,4492,854,3356,3474,104.5262126,136.2556539,84.92394504,976,7,2884,312.9353948,580,447,246,673,398,583,216,1286,11,1073.949674,19,2797,1656,981,476,1069,56,551,21,428,34,1431,845,765,714,1610,235,181,16,12,27660,27830,1371.4,1671
2017-01-28 00:00:00,669,1427,422,468,376.2587644,358,9520,5953,3935,6257,3007,6192,5980,3178.122979,1498,4699,716,4246,2747,1782,2161,3560.071044,139,3500,4229.118151,304,584,3081,2998,104.5262126,136.2556539,84.92394504,319,5,2947,312.9353948,366,410,142,415,260,347,223,1234,12,1073.949674,8,2389,1612,882,491,965,60,306,16,474,15,1419,847,812,566,1474,241,175,7,7,27750,27940,1207.2,1650
2017-01-29 00:00:00,537,1091,391,378,376.2587644,266,6790,4528,3337,4796,2250,5134,4420,194,1227,3567,527,3366,2004,1228,1833,3560.071044,106,3100,4229.118151,438,505,2496,2342,104.5262126,136.2556539,84.92394504,1703.464471,3,2368,312.9353948,216,274,111,246,154,290,172,808,8,1073.949674,5,1830,1202,687,368,778,46,264,13,319,10,1077,645,753,434,1203,172,131,6,5,20800,20940,916.2,1248
2017-02-01 00:00:00,400,1101,632,372,376.2587644,166,6000,4803,3466,3694,2380,4510,5550,109,924,4220,432,4723,2455,1951,2204,3560.071044,262,13900,4229.118151,216,538,2140,1784,104.5262126,136.2556539,84.92394504,1243,2,1521,312.9353948,559,241,233,507,361,369,115,653,7,1073.949674,863.3933333,1189,983,649,292,672,34,303,6,503,6,939,703,817,530,919,139,108,5,3,17270,17420,804.2,3958
2017-02-02 00:00:00,312,688,282,256,376.2587644,444,4270,3163,2227,3180,1377,2947,2450,3178.122979,567,1963,287,2571,1495,898,1392,3560.071044,114,4500,4229.118151,301,423,1597,1294,104.5262126,136.2556539,84.92394504,401,1,1216,312.9353948,183,143,100,222,132,250,86,394,4,1073.949674,863.3933333,1116,613,377,186,413,22,203,5,278,5,563,460,533,268,651,91,69,3,3,10180,10330,442.4,687
2017-02-03 00:00:00,269,743,352,194,376.2587644,118,4210,3095,2293,3246,1553,3431,3070,3178.122979,741,2780,309,2346,1497,1110,1245,3560.071044,141,6700,4229.118151,334,404,1484,1413,104.5262126,136.2556539,84.92394504,513,1,1120,312.9353948,228,178,118,269,213,223,87,511,5,1073.949674,863.3933333,1159,688,434,245,472,27,295,4,280,5,724,579,658,330,688,101,77,3,3,12610,12760,538.8,758
2017-02-04 00:00:00,636,1458,535,304,376.2587644,327,9120,6146,4123,7023,2918,6085,5910,3178.122979,1533,4730,627,4687,2919,1769,2279,3560.071044,179,3700,4229.118151,716,898,3128,3014,104.5262126,136.2556539,84.92394504,469,3,2860,312.9353948,283,402,130,283,216,352,209,1107,12,1073.949674,3,2479,1459,860,458,997,58,268,22,482,14,1343,799,855,533,1498,230,174,5,7,27390,27660,1147,1564
2017-02-05 00:00:00,672,1461,562,360,376.2587644,341,9200,5956,4268,6957,2966,6168,5170,3178.122979,1624,5149,696,4955,3178,1851,2105,3560.071044,209,4400,4229.118151,676,939,2981,2971,104.5262126,136.2556539,84.92394504,498,3,2573,312.9353948,190,390,158,251,202,358,219,1130,11,1073.949674,12,2470,1472,891,477,1019,58,405,18,480,12,1361,831,814,540,1570,232,178,5,7,27780,27980,1190.2,1600
