Date,DC8 C Block Basement,DC97 C Block Canteen,C Block T15 DC124,C Block T5 DC22A,C Block T6 DC22B,C Block T16 DC150
2020-06-05 00:00:00,1798,1178,9110,7005,5143,6527
2020-06-06 00:00:00,1717,460,8560,5376,4389,6162
2020-06-07 00:00:00,1683,475,8530,5587,4486,6151
2020-06-08 00:00:00,1751,1092,8900,6941,5235,6462
2020-06-09 00:00:00,1763,1195,9220,7261,5694,6769
2020-06-10 00:00:00,1799,1357,9480,7575,5491,6763
2020-06-11 00:00:00,1763,1311,9400,7453,5580,6639
2020-06-12 00:00:00,1776,1173,8990,6941,5227,6450
2020-06-13 00:00:00,1816,415,8480,5378,4522,6065
2020-06-14 00:00:00,1789,525,8680,5743,4495,6274
2020-06-15 00:00:00,1933,1221,9490,7269,5563,6677
2020-06-16 00:00:00,1951,1270,9620,7390,5962,6666
2020-06-17 00:00:00,2002,1261,9700,7407,5849,6921
2020-06-18 00:00:00,1970,1187,9550,7274,5799,6649
2020-06-19 00:00:00,1934,1182,9340,6979,5166,6421
2020-06-20 00:00:00,1748,468,8750,5365,4317,6322
2020-06-21 00:00:00,1738,526,8780,5505,4426,6183
2020-06-22 00:00:00,1750,1230,9380,7171,5220,6650
2020-06-23 00:00:00,1863,1226,9400,7329,5902,6749
2020-06-24 00:00:00,1814,1268,9610,7516,5846,6839
2020-06-25 00:00:00,931,536,4930,3646,2728,3667
2020-06-26 00:00:00,1101,892,5510,4462,3179,3928
2020-06-27 00:00:00,1808,580,8690,5701,4433,6052
2020-06-28 00:00:00,1698,571,8740,5875,4326,6061
2020-06-29 00:00:00,1765,1387,9630,7211,5190,6498
2020-06-30 00:00:00,1729,1286,9560,7294,5675,6578
2020-07-01 00:00:00,1793,1283,9430,7336,5598,6652
2020-07-02 00:00:00,1799,1184,9620,7182,5621,6444
2020-07-03 00:00:00,1759,1163,8940,6967,5188,5919
2020-07-04 00:00:00,1686,460,8720,5524,4442,4990
2020-07-05 00:00:00,1705,502,8670,5582,4327,4520
2020-07-06 00:00:00,1590,1028,8580,6449,4655,4776
2020-07-07 00:00:00,1683,1141,9760,7179,5245,5975
2020-07-08 00:00:00,1774,1322,9670,7451,5148,5974
2020-07-09 00:00:00,1764,1217,9480,7344,5185,5202
2020-07-10 00:00:00,1730,1233,9220,7042,5055,4826
2020-07-13 00:00:00,1137,938,5690,4863,3789,2961
2020-07-14 00:00:00,1821,1264,9570,7424,5744,4857
2020-07-15 00:00:00,1825,1346,9510,7475,5633,4930
2020-07-16 00:00:00,1873,1216,9650,7249,5399,4842
2020-07-17 00:00:00,1867,1153,9250,6887,5032,5284
2020-07-18 00:00:00,1682,459,8820,5427,4254,5994
2020-07-19 00:00:00,1645,499,8830,5584,4062,5940
2020-07-20 00:00:00,1715,1257,9620,7122,5000,6469
2020-07-21 00:00:00,1732,1252,9450,7309,5024,5998
2020-07-22 00:00:00,1730,1363,9340,7604,5017,5858
2020-07-23 00:00:00,1779,1166,9640,7516,5095,6529
2020-07-24 00:00:00,1728,1196,9440,7081,4810,6452
2020-07-25 00:00:00,1754,460,8790,5481,4262,6367
2020-07-26 00:00:00,1723,527,8680,5573,4278,6223
2020-07-27 00:00:00,1845,1240,9630,7390,5188,6469
2020-07-28 00:00:00,1674,1175,8900,7063,4993,6172
2020-07-29 00:00:00,1727,1289,9210,7410,5272,6530
2020-07-30 00:00:00,1768,1249,9390,7336,5551,6455
2020-07-31 00:00:00,1875,1310,9260,7184,5391,6603
2020-08-01 00:00:00,1670,504,8740,5702,4702,6256
2020-08-02 00:00:00,1665,524,8570,5729,4490,6255
2020-08-03 00:00:00,1704,1234,9070,7149,5279,6648
2020-08-04 00:00:00,1735,1207,9220,7257,5659,6479
2020-08-05 00:00:00,1771,1312,9420,7409,5803,6729
2020-08-06 00:00:00,1831,1289,9480,7387,5658,6755
2020-08-07 00:00:00,1781,1271,9320,7236,5170,6538
2020-08-08 00:00:00,1760,439,8660,5590,4468,6226
2020-08-09 00:00:00,1712,546,8600,5874,4546,6097
2020-08-10 00:00:00,1866,1253,9270,7328,5462,6644
2020-08-11 00:00:00,1893,1358,9860,7624,5945,6659
2020-08-12 00:00:00,1938,1430,9750,7671,5785,6781
2020-08-13 00:00:00,1740,1299,9480,7444,5751,6799
2020-08-14 00:00:00,1851,1332,9340,7145,5480,6394
2020-08-15 00:00:00,1587,483,8800,5543,4760,5901
2020-08-16 00:00:00,1655,510,8740,5621,4764,6111
2020-08-17 00:00:00,1763,1315,9430,7231,5605,6696
2020-08-18 00:00:00,1828,1322,9580,7254,5439,6671
2020-08-19 00:00:00,1766,1297,9408,7317,5533,6633
2020-08-20 00:00:00,1798,1273,9900,7257,5828,6783
2020-08-21 00:00:00,1730,1285,9540,6997,5107,6576
2020-08-22 00:00:00,1719,473,8800,5882,4439,6264
2020-08-23 00:00:00,1555,512,8860,5933,4502,6105
2020-08-24 00:00:00,1712,1267,9340,7049,5232,6760
2020-08-25 00:00:00,1684,1321,9780,7195,5233,6616
2020-08-26 00:00:00,1836,1345,9380,7240,5059,6552
2020-08-27 00:00:00,1708,1199,9540,7210,5074,6618
2020-08-28 00:00:00,1694,1098,8730,6322,4494,5942
2020-08-29 00:00:00,1619,460,8570,5184,3918,5789
2020-08-30 00:00:00,1620,502,8600,5468,3885,5448
2020-08-31 00:00:00,1616,708,8580,5487,3878,4614
2020-09-01 00:00:00,1691,1303,9080,6610,4562,5202
2020-09-02 00:00:00,1751,1436,8870,6936,4894,5486
2020-09-03 00:00:00,1820,1250,9290,6927,4811,6483
2020-09-04 00:00:00,1716,1251,9290,6752,4431,6426
2020-09-05 00:00:00,1611,439,8700,5515,4107,6271
2020-09-06 00:00:00,1620,489,8740,5649,4086,6106
2020-09-07 00:00:00,1812,1287,9430,7142,5320,6380
2020-09-08 00:00:00,1737,1348,9810,7392,5326,6772
2020-09-09 00:00:00,1768,1364,8860,6702,5099,6186
2020-09-10 00:00:00,1759,1318,9620,7321,5326,6669
2020-09-11 00:00:00,1735,1236,9260,6899,4855,6209
2020-09-12 00:00:00,1631,505,8580,5318,4265,5769
2020-09-13 00:00:00,1673,529,8680,5591,4363,5912
2020-09-14 00:00:00,1784,1380,9340,6995,5053,6272
2020-09-15 00:00:00,1838,1410,9800,7383,5518,6328
2020-09-16 00:00:00,1806,1447,9870,7394,5700,6480
2020-09-17 00:00:00,1764,1326,9540,7177,5297,6709
2020-09-18 00:00:00,1722,1254,9520,6811,4953,6408
2020-09-19 00:00:00,1585,469,8860,5234,4081,5984
2020-09-20 00:00:00,1596,581,8830,5493,4181,5984
2020-09-21 00:00:00,1730,1294,9580,6941,5242,6549
2020-09-22 00:00:00,1709,1316,9830,7211,5473,6651
2020-09-23 00:00:00,1788,1426,9900,7291,5402,6725
2020-09-24 00:00:00,1749,1351,9270,7217,5354,6697
2020-09-25 00:00:00,1744,1290,8940,6806,5152,6335
2020-09-26 00:00:00,1661,492,8540,5256,4324,5854
2020-09-27 00:00:00,1631,535,8530,5551,4346,5950
2020-09-28 00:00:00,1756,1372,9370,7218,5322,6558
2020-09-29 00:00:00,1784,1280,9280,7393,5306,6755
2020-09-30 00:00:00,1759,1496,9390,7504,5525,6841
2020-10-01 00:00:00,1775,1297,9990,7267,5645,7055
2020-10-02 00:00:00,1747,1337,9250,7043,5124,6605
2020-10-03 00:00:00,1735,502,8760,5483,4366,6198
2020-10-04 00:00:00,1623,541,8730,5743,4309,6154
2020-10-05 00:00:00,1760,1315,9590,7186,5193,6705
2020-10-06 00:00:00,1746,1332,9430,7336,5491,6890
2020-10-07 00:00:00,1887,1482,9430,7463,5398,6708
2020-10-08 00:00:00,1960,1341,9330,7054,5390,6705
2020-10-09 00:00:00,1709,1378,8540,6931,4929,6599
2020-10-10 00:00:00,1614,478,7830,5754,4524,6381
2020-10-11 00:00:00,1667,537,7870,5708,4693,6282
2020-10-12 00:00:00,1784,1380,8280,7083,5231,6733
2020-10-13 00:00:00,1765,1315,7830,7108,5498,6798
2020-10-14 00:00:00,1759,1411,7640,7236,5410,6806
2020-10-15 00:00:00,1787,1258,7620,7031,5420,6776
2020-10-16 00:00:00,1779,1288,7350,6820,5088,6635
2020-10-17 00:00:00,1672,502,7280,5389,4359,6241
2020-10-18 00:00:00,1656,513,7280,5801,4518,6264
2020-10-19 00:00:00,1759,1170,7660,7076,5347,6742
2020-10-20 00:00:00,1748,1362,7690,7297,5499,6838
2020-10-21 00:00:00,1752,1429,7460,7455,5463,6902
2020-10-22 00:00:00,1805,1363,7620,7394,5322,6769
2020-10-23 00:00:00,1666,1246,8370,6771,4909,6262
2020-10-24 00:00:00,1623,503,8330,5400,4351,6141
2020-10-25 00:00:00,1552,541,8340,5418,4364,6095
2020-10-26 00:00:00,1688,1322,8680,6785,4981,6457
2020-10-27 00:00:00,1782,1294,8970,7051,5201,6761
2020-10-28 00:00:00,1799,1368,8760,7158,5253,6734
2020-10-29 00:00:00,1778,1254,9120,6973,5203,6614
2020-10-30 00:00:00,1743,1156,9150,6495,5003,6506
2020-10-31 00:00:00,1671,479,8860,5286,4536,6112
2020-11-01 00:00:00,1661,526,8850,5463,4257,6209
2020-11-02 00:00:00,1776,1354,9500,6930,5195,6580
2020-11-03 00:00:00,1760,1315,9670,7106,5160,6556
2020-11-04 00:00:00,1796,1502,9650,7199,5576,6816
2020-11-05 00:00:00,1793,1312,9690,7056,5753,6788
2020-11-06 00:00:00,1773,1249,9350,6560,5190,6326
2020-11-07 00:00:00,1671,488,8810,5049,4465,5946
2020-11-08 00:00:00,1678,524,8710,5235,4410,5836
2020-11-09 00:00:00,1745,1337,9540,7045,5104,6064
2020-11-10 00:00:00,1751,1350,9830,7274,5522,5997
2020-11-11 00:00:00,1765,1471,9660,7366,5595,5855
2020-11-12 00:00:00,1509,1032,8180,5924,4603,4373
2020-11-13 00:00:00,1777,1376,9470,6892,5034,5556
2020-11-14 00:00:00,1700,513,8730,5590,4657,4630
2020-11-15 00:00:00,1730,536,8700,5870,4645,4392
2020-11-16 00:00:00,1764,1342,9610,7244,5605,4725
2020-11-17 00:00:00,1814,1308,9750,7390,5714,5144
2020-11-18 00:00:00,1813,1461,9680,7562,5673,5531
2020-11-19 00:00:00,1821,1316,9740,7218,5620,5169
2020-11-20 00:00:00,1772,1386,9440,7095,3990,4877
2020-11-21 00:00:00,1748,537,8390,5850,4776,4623
2020-11-22 00:00:00,1713,564,8440,5874,4451,4758
2020-11-23 00:00:00,1801,1375,9050,7292,5446,5536
2020-11-24 00:00:00,1837,1299,9550,7396,5515,5660
2020-11-25 00:00:00,1814,1430,9660,7360,5434,5672
2020-11-26 00:00:00,1845,1283,9860,7199,5374,5652
2020-11-27 00:00:00,1814,1297,9220,6842,2795,5602
2020-11-28 00:00:00,1723,564,8880,5631,4515,5366
2020-11-29 00:00:00,1734,635,8620,5905,1880,5388
2020-11-30 00:00:00,1821,1381,9610,7400,4837,6219
2020-12-01 00:00:00,1777,1384,9370,7065,5566,6114
2020-12-02 00:00:00,1869,1423,9550,7367,5847,6317
2020-12-03 00:00:00,1840,1239,9520,7164,5908,6097
2020-12-04 00:00:00,1823,1315,9220,6946,4690,5937
2020-12-05 00:00:00,1735,533,8780,5692,3350,5942
2020-12-06 00:00:00,1691,588,8680,5676,133,5940
2020-12-07 00:00:00,1769,1204,9150,6587,427,6212
2020-12-08 00:00:00,1903,1219,9700,6965,2406,6555
2020-12-09 00:00:00,1876,1526,9800,7306,26,6491
2020-12-10 00:00:00,1850,1198,9300,7001,380,6509
2020-12-11 00:00:00,1832,1234,8720,6728,311,6091
2020-12-12 00:00:00,1757,492,8610,5381,46,6160
2020-12-13 00:00:00,1737,563,8690,5478,181,6278
2020-12-14 00:00:00,1821,1397,9190,7181,238,6530
2020-12-15 00:00:00,1856,1261,9310,7171,124,6513
2020-12-16 00:00:00,1826,1414,9280,7218,155,6261
2020-12-17 00:00:00,1814,1256,9140,6915,67,6183
2020-12-18 00:00:00,1835,1254,9210,6635,2807,6071
2020-12-19 00:00:00,1790,537,8450,5200,4434,5527
2020-12-20 00:00:00,1759,586,8340,5247,4203,5587
2020-12-21 00:00:00,1833,904,8400,5721,3832,5654
2020-12-22 00:00:00,1859,834,8160,5663,1580,5618
2020-12-23 00:00:00,1850,883,7980,5682,1480,5613
2020-12-24 00:00:00,1772,731,8020,5358,185,5242
2020-12-25 00:00:00,1710,310,7910,4771,628,5063
2020-12-26 00:00:00,1712,278,7480,4805,1,5013
2020-12-27 00:00:00,1722,276,7750,4765,2,5091
2020-12-28 00:00:00,1728,349,7580,4703,12,5026
2020-12-29 00:00:00,1761,359,7980,4975,48,5172
2020-12-30 00:00:00,1748,402,8010,4964,92,5202
2020-12-31 00:00:00,1734,407,7980,4958,502,5171
2021-01-01 00:00:00,1725,405,7920,4969,9,5076
2021-01-02 00:00:00,1730,354,8010,4897,4,5068
2021-01-03 00:00:00,1734,437,8030,5075,2,5053
2021-01-04 00:00:00,1873,1298,9240,6910,9,5860
2021-01-05 00:00:00,1836,1353,9920,7164,20,6606
2021-01-06 00:00:00,1845,1432,9830,7334,7,6245
2021-01-07 00:00:00,1825,1244,9530,6881,1,5406
2021-01-08 00:00:00,1846,1376,9520,6952,6,6393
2021-01-09 00:00:00,1750,710,8800,5786,6,6137
2021-01-10 00:00:00,1780,745,8590,5828,64,6270
2021-01-11 00:00:00,1890,1446,9280,7458,247,6249
2021-01-12 00:00:00,1910,1226,9380,7247,7,6626
2021-01-13 00:00:00,1923,1422,9630,7471,3870.028266,6603
2021-01-14 00:00:00,1870,1260,9600,7148,3870.028266,6767
2021-01-15 00:00:00,1883,1184,9220,6737,20,6836
2021-01-16 00:00:00,1812,692,8540,5483,100,6265
2021-01-17 00:00:00,1806,626,8560,5290,12,6354
2021-01-18 00:00:00,1897,1226,9130,6777,26,6675
2021-01-19 00:00:00,1931,1294,9370,7189,47,6676
2021-01-20 00:00:00,1924,1485,9330,7340,3870.028266,6800
2021-01-21 00:00:00,1854,1146,9180,7049,1,6776
2021-01-22 00:00:00,1869,1172,9280,6879,5,6648
2021-01-23 00:00:00,1765,659,8540,5758,19,6428
2021-01-24 00:00:00,1766,708,8500,5859,13,6485
2021-01-25 00:00:00,1881,1263,9080,7101,3870.028266,6800
2021-01-26 00:00:00,1375,935,6560,5156,17,4927
2021-01-27 00:00:00,1103,927,5230,4342,2,3857
2021-01-28 00:00:00,1908,1218,9590,7101,19,6798
2021-01-29 00:00:00,1889,1331,9330,7028,23,6570
2021-01-30 00:00:00,1817,617,8750,5546,7,6241
2021-01-31 00:00:00,1794,717,8700,5733,29,6361
2021-02-01 00:00:00,1770,1142,8690,6370,10,6183
2021-02-02 00:00:00,1928,1275,9980,7175,14,6890
2021-02-03 00:00:00,1937,1324,9600,7217,10,6906
2021-02-04 00:00:00,1919,1167,9240,7030,1,6837
2021-02-05 00:00:00,1853,1221,9130,6877,9,6654
2021-02-06 00:00:00,1817,610,8750,5690,16,6227
2021-02-07 00:00:00,1823,736,8950,5835,32,6101
2021-02-08 00:00:00,1884,1122,9390,6783,5,6472
2021-02-09 00:00:00,1954,1286,9760,7159,6,6681
2021-02-10 00:00:00,1965,1239,9490,6968,3,6851
2021-02-11 00:00:00,1986,1059,9340,6777,2912,6939
2021-02-12 00:00:00,1950,1149,9340,6716,4070,6841
2021-02-13 00:00:00,1851,457,8770,5288,4467,6342
2021-02-14 00:00:00,1814,464,8580,5301,384,6052
2021-02-15 00:00:00,1890,1427,9130,7297,1978,6644
2021-02-16 00:00:00,1873,1312,9080,7247,23,6540
2021-02-17 00:00:00,1860,1354,8880,7192,14,6677
2021-02-18 00:00:00,1874,1239,8770,7123,2124,6584
2021-02-19 00:00:00,1800,1239,8720,6886,1123,6437
2021-02-20 00:00:00,1716,532,8310,5691,1528,6082
2021-02-21 00:00:00,1734,530,7930,5551,571,5776
2021-02-22 00:00:00,1832,1459,8760,7267,3799,6437
2021-02-23 00:00:00,1806,1284,8800,7174,2568,6546
2021-02-24 00:00:00,1837,1313,9000,7113,2645,6318
2021-02-25 00:00:00,1839,1243,8840,6999,121,6284
2021-02-26 00:00:00,1788,1207,8520,6650,12,6340
2021-02-27 00:00:00,1750,466,8080,5383,11,5951
2021-02-28 00:00:00,1809,575,8190,5504,7,5869
2021-03-01 00:00:00,1816,1229,8840,6909,2,6303
2021-03-02 00:00:00,1833,1204,9210,6801,5,6337
2021-03-03 00:00:00,1883,1277,9040,6917,9,6511
2021-03-04 00:00:00,1981,1251,8950,6942,12,6482
2021-03-05 00:00:00,1868,1215,8540,6738,15,6319
2021-03-06 00:00:00,1651,571,8150,5545,223,6111
2021-03-07 00:00:00,1665,627,7560,5691,36,6094
2021-03-08 00:00:00,1876,1173,8250,6951,3,6457
2021-03-09 00:00:00,1978,1153,8560,6964,6,6477
2021-03-10 00:00:00,1903,1315,8510,7132,15,6599
2021-03-11 00:00:00,1849,1177,8260,6941,11,6508
2021-03-12 00:00:00,1811,1218,8090,6711,7,6405
2021-03-13 00:00:00,1906,631,7760,5683,1590,6163
2021-03-14 00:00:00,1795,560,7660,5687,262,6187
2021-03-15 00:00:00,1913,1226,7790,6914,15,6521
2021-03-16 00:00:00,1928,1344,7270,7168,7,6531
2021-03-17 00:00:00,1952,1312,6920,7034,10,6405
2021-03-18 00:00:00,1848,1209,6980,6855,27,6469
2021-03-19 00:00:00,1853,1186,7390,6508,43,6201
2021-03-20 00:00:00,1745,557,7130,5564,14,6046
2021-03-21 00:00:00,1725,572,7040,5382,9,6158
2021-03-22 00:00:00,1839,1071,7300,6309,15,6361
2021-03-23 00:00:00,1930,1224,7640,6743,63,6466
2021-03-24 00:00:00,2018,1288,8660,7161,14,6729
2021-03-25 00:00:00,2005,1266,8640,6828,19,6381
2021-03-26 00:00:00,1206,906,5300,4271,36,3972
2021-03-29 00:00:00,1213,996,5280,4680,750,4123
2021-03-30 00:00:00,1883,1225,7980,6856,342,6563
2021-03-31 00:00:00,1938,1294,8810,6934,842,6665
2021-04-01 00:00:00,1824,1135,8670,6653,35,6302
2021-04-02 00:00:00,1729,347,6880,5223,74,5595
2021-04-03 00:00:00,1860,362,6570,4850,5,5399
2021-04-04 00:00:00,1814,346,6270,4918,4,5641
2021-04-05 00:00:00,1757,302,7240,5214,9,5662
2021-04-06 00:00:00,1842,1232,8660,6705,6,6395
2021-04-07 00:00:00,1919,1297,8820,7007,1,6376
2021-04-08 00:00:00,1864,1220,8890,7025,9,6349
2021-04-09 00:00:00,1910,1258,8800,6697,10,6299
2021-04-10 00:00:00,1755,511,8500,5418,1,6113
2021-04-11 00:00:00,1715,522,8470,5468,1,6004
2021-04-12 00:00:00,1851,1233,8900,6813,1,6190
2021-04-13 00:00:00,1945,1285,9740,7214,4,6634
2021-04-14 00:00:00,1889,1315,9700,7068,2,6269
2021-04-15 00:00:00,1836,1209,9590,6867,5,6386
2021-04-16 00:00:00,1787,1182,8760,6630,7,6250
2021-04-17 00:00:00,1721,501,8310,5300,2,5866
2021-04-18 00:00:00,1808,559,8410,5531,1,5963
2021-04-19 00:00:00,1850,1201,9100,6713,3,6492
2021-04-20 00:00:00,1846,1261,9480,6973,37,6545
2021-04-21 00:00:00,1914,1342,9220,7118,44,6363
2021-04-22 00:00:00,1740,1350,9240,7191,3,6413
2021-04-23 00:00:00,1787,1310,8780,6994,1,5995
2021-04-24 00:00:00,1712,542,8470,5718,3,5899
2021-04-25 00:00:00,1718,603,8820,5745,1,6014
2021-04-26 00:00:00,1768,1299,9170,6784,15,6551
2021-04-27 00:00:00,1850,1383,9050,7133,135,6625
2021-04-28 00:00:00,1791,1367,9090,7117,62,6536
2021-04-29 00:00:00,1807,1303,8970,6912,188,6517
2021-04-30 00:00:00,1777,1255,8910,6502,47,6358
2021-05-01 00:00:00,1686,332,8350,4846,1,6083
2021-05-02 00:00:00,1680,323,8380,4819,2,6066
2021-05-03 00:00:00,1734,315,8260,5095,4,5876
2021-05-04 00:00:00,1746,1251,9240,6762,3,6460
2021-05-05 00:00:00,1747,1436,9480,6999,5,6498
2021-05-06 00:00:00,1740,1271,9210,6715,4,6656
2021-05-07 00:00:00,1774,1257,8830,6497,132,6024
2021-05-08 00:00:00,1616,567,8450,4996,22,5849
2021-05-09 00:00:00,1716,582,8410,5057,260,5911
2021-05-10 00:00:00,1791,1278,9460,6773,48,6410
2021-05-11 00:00:00,1769,1299,9410,7073,548,6628
2021-05-12 00:00:00,1743,1451,9330,7294,4,6731
2021-05-13 00:00:00,1784,1354,9050,7048,4,6841
2021-05-14 00:00:00,1733,1244,9060,6661,6,6372
2021-05-15 00:00:00,1586,602,8270,5233,2,6023
2021-05-16 00:00:00,1660,589,8300,5255,2,6069
2021-05-17 00:00:00,1709,1251,9040,6744,7,6794
2021-05-18 00:00:00,1751,1291,9170,6931,5,6519
2021-05-19 00:00:00,1815,1482,8990,7029,10,6513
2021-05-20 00:00:00,1797,1421,8800,6881,27,6491
2021-05-21 00:00:00,1895,1246,8600,6434,736,6421
2021-05-22 00:00:00,1687,524,8330,5043,2,6065
2021-05-23 00:00:00,1769,631,8360,5171,2,6095
2021-05-24 00:00:00,1796,1274,8990,6615,2,6426
2021-05-25 00:00:00,1826,1287,9230,6839,115,6792
2021-05-26 00:00:00,1910,1384,8980,6982,296,6437
2021-05-27 00:00:00,2045,1330,9680,7192,176,6804
2021-05-28 00:00:00,1890,1250,9100,6715,477,6370
2021-05-29 00:00:00,1861,381,8220,5263,3,5980
2021-05-30 00:00:00,1670,353,8220,5268,10,5966
2021-05-31 00:00:00,1791,225,8170,3219,9,3534
2021-06-01 00:00:00,1708,328,8340,2251,2187,2138
2021-06-02 00:00:00,1916,1401,9040,7341,5581,6196
2021-06-03 00:00:00,1746,1384,8860,7289,4726,6245
2021-06-04 00:00:00,1972,1247,8650,6794,14,6196
2021-06-05 00:00:00,1641,558,8470,5691,9,5803
2021-06-06 00:00:00,1755,598,8490,5732,8,5759
2021-06-07 00:00:00,1959,1403,8960,6983,1416,6257
2021-06-08 00:00:00,1974,1347,8980,7002,300,6318
2021-06-09 00:00:00,1915,1473,9160,7279,51,6461
2021-06-10 00:00:00,1944,1316,9280,7044,315,6521
2021-06-11 00:00:00,1885,1255,8840,6753,44,6430
2021-06-12 00:00:00,1787,554,8190,5344,5,6069
2021-06-13 00:00:00,1608,595,8250,5265,12,5911
2021-06-14 00:00:00,2045,1267,8750,6682,69,6399
2021-06-15 00:00:00,1772,1333,8900,7178,16,6093
2021-06-16 00:00:00,1941,1370,8990,7201,409,6348
2021-06-17 00:00:00,1776,1334,9090,7123,362,6322
2021-06-18 00:00:00,1926,1261,8950,6844,1827,6049
2021-06-19 00:00:00,1639,566,8480,5547,18,5737
2021-06-20 00:00:00,1829,628,8450,5595,11,5771
2021-06-21 00:00:00,1856,1384,9170,7243,1124,6502
2021-06-22 00:00:00,1851,1376,9390,7176,7,6399
2021-06-23 00:00:00,1852,1430,9260,7167,24,6446
2021-06-24 00:00:00,1935,1319,9210,7180,2531,6398
2021-06-25 00:00:00,1845,1337,8710,6700,34,5589
2021-06-26 00:00:00,1875,563,8330,5163,1,5187
2021-06-27 00:00:00,1601,600,8330,5514,14,5235
2021-06-28 00:00:00,1948,1388,9130,6946,33,5664
2021-06-29 00:00:00,1662,1262,9170,6980,28,5527
2021-06-30 00:00:00,2027,1465,9340,7378,22,5987
2021-07-01 00:00:00,1754,1311,8970,6964,23,5771
2021-07-02 00:00:00,1883,1310,8670,6663,42,5714
2021-07-03 00:00:00,1682,573,8480,5377,8,5420
2021-07-04 00:00:00,1757,624,8500,5548,7,5197
2021-07-05 00:00:00,1835,1243,9190,6847,105,5712
2021-07-06 00:00:00,1919,1452,9190,7176,1335,5886
2021-07-07 00:00:00,1956,1330,8650,7019,4568,5734
2021-07-08 00:00:00,1984,1362,9290,6986,3658,5583
2021-07-09 00:00:00,1867,1250,8900,6641,3086,5556
2021-07-10 00:00:00,1903,577,8290,5550,3368,5424
2021-07-11 00:00:00,1714,630,8030,5678,3347,5592
2021-07-12 00:00:00,1994,1284,8760,6865,5428,6076
2021-07-13 00:00:00,1854,1304,8940,7055,5151,6290
2021-07-14 00:00:00,2018,1383,8970,7298,5675,5972
2021-07-15 00:00:00,1871,1392,9130,7291,5698,5711
2021-07-16 00:00:00,1937,1390,8800,6937,5289,6160
2021-07-17 00:00:00,1662,659,8540,5606,4339,5856
2021-07-18 00:00:00,1849,714,8560,5691,4622,5765
2021-07-19 00:00:00,1947,1356,9170,6990,5348,6243
2021-07-20 00:00:00,1938,1364,9200,7051,5619,6369
2021-07-21 00:00:00,1931,1365,9280,6974,5869,6462
2021-07-22 00:00:00,1929,1455,9840,7183,5774,6403
2021-07-23 00:00:00,1878,1289,8930,6690,5215,6306
2021-07-24 00:00:00,1858,634,8350,5468,4796,5929
2021-07-25 00:00:00,1552,643,8370,5599,4574,5949
2021-07-26 00:00:00,1967,1393,9010,7040,5415,6341
2021-07-27 00:00:00,1782,1354,9010,7013,5349,6416
2021-07-28 00:00:00,2023,1349,9100,7069,5491,6489
2021-07-29 00:00:00,1744,1297,9000,6981,5283,6460
2021-07-30 00:00:00,1924,1223,8920,6650,5175,6504
2021-07-31 00:00:00,1645,555,8420,5336,4535,5969
2021-08-01 00:00:00,1871,674,8390,5473,4563,6111
2021-08-02 00:00:00,1870,1348,9110,6909,5347,6351
2021-08-03 00:00:00,1917,1355,9190,6999,5620,6545
2021-08-04 00:00:00,1878,1381,9140,7075,5349,6636
2021-08-05 00:00:00,1997,1298,9100,6940,5315,6572
2021-08-06 00:00:00,1982,1200,8810,6589,5269,6363
2021-08-07 00:00:00,1778,518,8270,5443,4708,6165
2021-08-08 00:00:00,1659,618,8150,5876,4665,6081
2021-08-09 00:00:00,1935,1303,9080,7079,5432,6497
2021-08-10 00:00:00,1789,1437,9190,7246,5441,6728
2021-08-11 00:00:00,2072,1383,9290,7044,5753,6550
2021-08-12 00:00:00,1816,1299,8960,6965,5249,6650
2021-08-13 00:00:00,2003,1248,8860,6620,4906,6399
2021-08-14 00:00:00,1649,574,8570,5548,4308,5995
2021-08-15 00:00:00,1812,584,8500,5604,4245,6214
2021-08-16 00:00:00,1868,1239,9130,6631,5292,6512
2021-08-17 00:00:00,2041,1371,9440,6924,5712,6629
2021-08-18 00:00:00,1919,1345,9110,6888,5498,6672
2021-08-19 00:00:00,1920,1326,9030,6767,5450,6382
2021-08-20 00:00:00,1963,1252,8720,6650,5015,6179
2021-08-21 00:00:00,1808,523,8550,5468,4508,6125
2021-08-22 00:00:00,1632,577,8550,5587,4360,6068
2021-08-23 00:00:00,1960,1305,8780,6724,5450,6278
2021-08-24 00:00:00,1744,1374,8990,6882,5418,6494
2021-08-25 00:00:00,1990,1421,8980,6810,5515,6441
2021-08-26 00:00:00,1832,1406,8730,6185,5043,6374
2021-08-27 00:00:00,1996,1286,8560,6061,4853,6049
2021-08-28 00:00:00,1710,540,3760,2252,2029,2725
2021-08-29 00:00:00,1979,574,8680.783929,7510.341071,3870.028266,6258.025595
2021-08-30 00:00:00,1834,718,8680.783929,7510.341071,3870.028266,6258.025595
2021-08-31 00:00:00,2089,1447,8680.783929,7510.341071,3870.028266,6258.025595
2021-09-01 00:00:00,2065,1398,8680.783929,7510.341071,3870.028266,6258.025595
2021-09-02 00:00:00,2008,1359,8680.783929,7510.341071,3870.028266,6258.025595
2021-09-03 00:00:00,2051,1254,8680.783929,7510.341071,3870.028266,6258.025595
2021-09-04 00:00:00,1887,557,8680.783929,7510.341071,3870.028266,6258.025595
2021-09-05 00:00:00,1693,602,8680.783929,7510.341071,3870.028266,6258.025595
2021-09-06 00:00:00,2018,1376,8680.783929,7510.341071,3870.028266,6258.025595
